scientific_name	submitted_ftp	submitted_md5	sample_alias	country	fastq_ftp	fastq_md5	library_layout
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474468/SAMEA104175492_AMR_upload_v2.txt	8ab7adffa1d77fa662ec6b053cc6b809	SSI-AC336	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/001/ERR2044121/ERR2044121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/001/ERR2044121/ERR2044121_2.fastq.gz	e7183e2a1dd4578b06ffff10c235c601;75589326a44f49c5a2a3ff83ad8e11b5	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474469/SAMEA104175493_AMR_upload_v2.txt	56d33ea561ed4d9cbb9cbc48b9b3bae7	SSI-AC337	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/002/ERR2044122/ERR2044122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/002/ERR2044122/ERR2044122_2.fastq.gz	f73e7883acca78e68ac3a986cb9efcea;65178c6a61f5b6c3ecfe9e9463892ce2	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474470/SAMEA104175494_AMR_upload_v2.txt	5af25682af0f7d505ccc9fca067db6eb	SSI-AC338	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/003/ERR2044123/ERR2044123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/003/ERR2044123/ERR2044123_2.fastq.gz	e93ad98defa5bf7e167355079401d5af;938d715997b96b1a9938ab0935f6b592	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474471/SAMEA104175495_AMR_upload_v2.txt	b211f5aaf4372ada7a2892e107bcec22	SSI-AC339	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/004/ERR2044124/ERR2044124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/004/ERR2044124/ERR2044124_2.fastq.gz	5f2864aac0a23938fccbf26cf10a3ebd;f45b2e0a4af497d07b897acdf656ebf8	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474472/SAMEA104175496_AMR_upload_v2.txt	d89f8f503f3e7582d23b581eef95182a	SSI-AC340	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/005/ERR2044125/ERR2044125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/005/ERR2044125/ERR2044125_2.fastq.gz	9e1a29a0407991d387f8423432547e6a;57d0f2940f59bc6ac2bc8398abe043e8	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474473/SAMEA104175497_AMR_upload_v2.txt	3d02c13bfaeb9544af4c24775cc78baf	SSI-AC341	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/006/ERR2044126/ERR2044126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/006/ERR2044126/ERR2044126_2.fastq.gz	92364ac373e5108f9ff5b9298ec01fc5;ae6122d784d68f118e22be8d37fe7ba9	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474475/SAMEA104175499_AMR_upload_v2.txt	ef2f278fe886d37c308dfbf2d4a5faef	SSI-AC343	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/007/ERR2044127/ERR2044127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/007/ERR2044127/ERR2044127_2.fastq.gz	ce37d16c9c0e69b55b0406b5757ecdb3;df765410cbc088c49e3c1ec3c4dbf5f6	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474476/SAMEA104175500_AMR_upload_v2.txt	5374da43e7d6d51a5888677dc1752e57	SSI-AC344	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/008/ERR2044128/ERR2044128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/008/ERR2044128/ERR2044128_2.fastq.gz	6471731c6acd259996f0839ae51d6d96;1764af9c62db5df37f94feca47c55818	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474477/SAMEA104175501_AMR_upload_v2.txt	d2fd32f5a9f44ae7d0b54e200eb12246	SSI-AC345	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/009/ERR2044129/ERR2044129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/009/ERR2044129/ERR2044129_2.fastq.gz	a42e756c29eadbc7b92125d950a01a7d;f1b6a1eb093905472d57194c9fb9f12c	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474478/SAMEA104175502_AMR_upload_v2.txt	dde4d478cf704fe73be54e941531016d	SSI-AC346	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/000/ERR2044130/ERR2044130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/000/ERR2044130/ERR2044130_2.fastq.gz	b72b92170936677aa8f415ac05390eca;c056d16b2db75649a42bc7cdb80acbe9	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474479/SAMEA104175503_AMR_upload_v2.txt	1adc1c5fe4ee669b90bde9f7b46c93c4	SSI-AC358	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/001/ERR2044141/ERR2044141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/001/ERR2044141/ERR2044141_2.fastq.gz	b4e01c0aa4f242df9d66e4e982e9e9b5;469441a4bdada5ee72c009b1dc26e31c	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474481/SAMEA104175505_AMR_upload_v2.txt	2ac84e6adbdf792e933f3dc3b6f24b16	SSI-AC348	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/001/ERR2044131/ERR2044131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/001/ERR2044131/ERR2044131_2.fastq.gz	abe6a6925dd3fe14b0768e53045686d6;d81ceae3567e3a650f145bce4363d214	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474482/SAMEA104175506_AMR_upload_v2.txt	b67d22b713d259ea9dffa40fa096c97f	SSI-AC349	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/002/ERR2044132/ERR2044132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/002/ERR2044132/ERR2044132_2.fastq.gz	dff39ebf20eb5421e3b3b60839f41320;2ba33277f0cc7608cee306b270f3a03f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474483/SAMEA104175507_AMR_upload_v2.txt	1d6f4c7851ff9ffb989f264f5548a636	SSI-AC350	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/003/ERR2044133/ERR2044133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/003/ERR2044133/ERR2044133_2.fastq.gz	24687a05385faffc4ec07ac1ea3526db;260483860146cebcc2425a1c57d143a9	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474484/SAMEA104175508_AMR_upload_v2.txt	cfd9da2fa0c0a870eb4c0d96fbc637de	SSI-AC351	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/004/ERR2044134/ERR2044134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/004/ERR2044134/ERR2044134_2.fastq.gz	dee6a913affc7fd5f98f8ab985835b09;f0e85c49ab8e1fdaf9c967e0ecfce77c	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474485/SAMEA104175509_AMR_upload_v2.txt	2648bcc5430ad1c94cec2a64724defe9	SSI-AC352	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/005/ERR2044135/ERR2044135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/005/ERR2044135/ERR2044135_2.fastq.gz	a1437a0eb750844c6705bdf4581eed38;c63e1bb5b12b0f99caf4ce12f31c338d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474486/SAMEA104175510_AMR_upload_v2.txt	4af11823f96d7eb3b9335aecdb348ea3	SSI-AC353	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/006/ERR2044136/ERR2044136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/006/ERR2044136/ERR2044136_2.fastq.gz	db7807e502323d5397975dd2ecc5c071;819ae267a1ca38cc23c46687ee23d1c9	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474487/SAMEA104175511_AMR_upload_v2.txt	442f322e4cd50356d4dc7ff5cb4cd131	SSI-AC354	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/007/ERR2044137/ERR2044137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/007/ERR2044137/ERR2044137_2.fastq.gz	dea9e1846697364d40fd67d8547a8996;879d5e8346a331dd44e1bd3b23ac8911	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474488/SAMEA104175512_AMR_upload_v2.txt	9be5276a69c9ead5b38df9b2c987ff12	SSI-AC355	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/008/ERR2044138/ERR2044138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/008/ERR2044138/ERR2044138_2.fastq.gz	16647da1c732e4f2f7f6a1116f4140a6;39a261b6971263ea72889b60645fcbce	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474489/SAMEA104175513_AMR_upload_v2.txt	4c434768d3c443fac7f1e48715f5727d	SSI-AC356	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/009/ERR2044139/ERR2044139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/009/ERR2044139/ERR2044139_2.fastq.gz	7dfd5318d7dcb11a3bb5749733002f01;8206f03ccea3945951dc3bc576f28c91	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ474/ERZ474490/SAMEA104175514_AMR_upload_v2.txt	f0225b2e66aea3462d937fe81cab3667	SSI-AC357	Denmark	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/000/ERR2044140/ERR2044140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/000/ERR2044140/ERR2044140_2.fastq.gz	683540191d21c5d7d1e92c2cb27eadd5;9b9494d8e57f7869c0a22de4874b27ef	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486164/SAMN04014847.tsv_SAMN04014847	bc4a44247042eda966ec90c9f5b1dfe7	FDA-CDC-AR_0006		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/008/SRR3112258/SRR3112258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/008/SRR3112258/SRR3112258_2.fastq.gz	a06b5d4fd29586926d1d786ea9b64851;f54380ffe2c090b0f7583f6c33d763a6	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486165/SAMN04014852.tsv_SAMN04014852	73fcf791d79f9cb1966147342c30ceba	FDA-CDC-AR_0011		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/002/SRR3112262/SRR3112262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/002/SRR3112262/SRR3112262_2.fastq.gz	8a0e4558447e4881c4a084abd4f8442c;24b01f475508200469c8f326c7bd84bc	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486166/SAMN04014854.tsv_SAMN04014854	3c7afa1d124249dc55e83fdcf4539da1	FDA-CDC-AR_0013		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/004/SRR3112264/SRR3112264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/004/SRR3112264/SRR3112264_2.fastq.gz	e12f1bb52c48c04e4f05c02f44ae57ec;b10dcb1b343fc5d07634a1bbec4e9122	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486167/SAMN04014855.tsv_SAMN04014855	1b2efc5fb783175ed6b1647c10ca020c	FDA-CDC-AR_0014		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/005/SRR3112265/SRR3112265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/005/SRR3112265/SRR3112265_2.fastq.gz	4b2406ae7ca54381be578e994e728384;2f39926dad81da6d06b3ed0b16675e24	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486168/SAMN04014856.tsv_SAMN04014856	9bb4ae2020583b56fd4b5068ecee01cf	FDA-CDC-AR_0015		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/006/SRR3112266/SRR3112266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/006/SRR3112266/SRR3112266_2.fastq.gz	8e9deea26d1255bc9cc06d13c0f71acd;a9b4cf48244b74e7869b808fba6ae6f0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486169/SAMN04014858.tsv_SAMN04014858	ca7c57d0d23d19c7b2acf322d19ba715	FDA-CDC-AR_0017		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/008/SRR3112268/SRR3112268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/008/SRR3112268/SRR3112268_2.fastq.gz	89b4c8a9944e3cfbe8914afb6952fd4b;19bf21aaa96734a981b6e766a6774422	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486170/SAMN04014860.tsv_SAMN04014860	43618ea59ad34e389d75597c411fe90f	FDA-CDC-AR_0019		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/000/SRR3112270/SRR3112270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/000/SRR3112270/SRR3112270_2.fastq.gz	cce62473da03ed4543a2b155581f7842;87922c1b898f147a1c40a02496fe7032	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486171/SAMN04014861.tsv_SAMN04014861	ae1541fbd13782ca1fb5a055ab9b3494	FDA-CDC-AR_0020		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/003/SRR4025843/SRR4025843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/003/SRR4025843/SRR4025843_2.fastq.gz	aacb6691e3c6a81192aa674c1274eab5;d02cbf257b843defcf1be02cb49b89bd	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486172/SAMN04014955.tsv_SAMN04014955	c084c04de1dae44eaa6c1272a45557c7	FDA-CDC-AR_0114		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/008/SRR4025978/SRR4025978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/008/SRR4025978/SRR4025978_2.fastq.gz	4d29211102978d431a6d3b5e027f92b4;d977f53c06267223e6246710f9beda25	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486173/SAMN04014959.tsv_SAMN04014959	5db1d582b93fe82cad9ebe0ca79a0eea	FDA-CDC-AR_0118		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/001/SRR4025981/SRR4025981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/001/SRR4025981/SRR4025981_2.fastq.gz	aa662a478229dbc00a8df7b939cf150a;47ab36b1364ba73430f76f1c6b4ba611	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486174/SAMN04014960.tsv_SAMN04014960	9b679ebb6cb1accc39ab344572439f68	FDA-CDC-AR_0119		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/002/SRR4025982/SRR4025982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/002/SRR4025982/SRR4025982_2.fastq.gz	0cba1724ba6cb563fd644c4785cc392e;0dc5e1bac322ff3c7e41399d0483c0a5	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486175/SAMN04014969.tsv_SAMN04014969	258d5c6de183ee822c8a6220b919f10e	FDA-CDC-AR_0128		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/006/SRR4025986/SRR4025986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/006/SRR4025986/SRR4025986_2.fastq.gz	48d0287a4c4df2017a44bb1ea2b06734;ccbfd82f15a37894ad5d03057d022818	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486176/SAMN04014978.tsv_SAMN04014978	9018a1207a9a71a6b58cd39f3083205b	FDA-CDC-AR_0137		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/009/SRR4025989/SRR4025989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/009/SRR4025989/SRR4025989_2.fastq.gz	cadd08b8cc8351961b75f6ace671a379;7f884dc2bdbcd6cb5264309efb919c53	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486177/SAMN04014990.tsv_SAMN04014990	422a9190c172ec9b1cba44ff0cdc6df0	FDA-CDC-AR_0149		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/007/SRR4025997/SRR4025997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/007/SRR4025997/SRR4025997_2.fastq.gz	ef0ad402a9ff8133afb6b3597205c789;106ef02063bdd87f6a7c54131f867f67	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486178/SAMN04014991.tsv_SAMN04014991	a524c745e28f3106786e995f2456f7c0	FDA-CDC-AR_0150		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/008/SRR4025998/SRR4025998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/008/SRR4025998/SRR4025998_2.fastq.gz	8264829be6aa9b0e0e7f26f97fc4ba33;ac8b9c4919e7e11ea60a627002c04fdc	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486179/SAMN04014992.tsv_SAMN04014992	6e24ae7152523566315047f2c00c9889	FDA-CDC-AR_0151		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/009/SRR4025999/SRR4025999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/009/SRR4025999/SRR4025999_2.fastq.gz	c889358ab056228a69db26d6bda6b86f;4b2769a1c73d0eb07fcece355c0b5065	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486180/SAMN04015003.tsv_SAMN04015003	a3b5180730125bacb5286c3f2f920d3f	FDA-CDC-AR_0162		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/005/SRR4026005/SRR4026005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/005/SRR4026005/SRR4026005_2.fastq.gz	5e423ca4598a56a0c4d3a86ae45f63da;1425eada5c730e46f94c0a06382cb169	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486181/SAMN04014889.tsv_SAMN04014889	d2ea6b69b612a8feb45a20e933beaef0	FDA-CDC-AR_0048		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/005/SRR3112315/SRR3112315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/005/SRR3112315/SRR3112315_2.fastq.gz	be1b8e82db465076b4514d89e279d211;b903bf168b6bbaaacd067cacb0f4749b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486182/SAMN04014896.tsv_SAMN04014896	5d096b960e6f16caeeb99661f1950a0e	FDA-CDC-AR_0055		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/004/SRR4025854/SRR4025854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/004/SRR4025854/SRR4025854_2.fastq.gz	4c87efe89d2e2ae2cda0bdbaef534b26;7090b4371ea829750b4533d8f8b18ee7	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486183/SAMN04014899.tsv_SAMN04014899	958da8bac275da0d5a66d7c052fff3a4	FDA-CDC-AR_0058		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/005/SRR4025855/SRR4025855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/005/SRR4025855/SRR4025855_2.fastq.gz	019ae4a40732a522ca05919df54cbd12;e451a83f2dc774f9eba115d1bb530de3	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486184/SAMN04014902.tsv_SAMN04014902	262394e07f8ae0abb0ffe6ac32b6cabb	FDA-CDC-AR_0061		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/007/SRR4025857/SRR4025857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/007/SRR4025857/SRR4025857_2.fastq.gz	8b45fb3e9ac8277c20e1c923fa03a450;c95dda8dcaeb952bc460607c496ed986	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486185/SAMN04014908.tsv_SAMN04014908	71f7b8f124585cd7dbadeb2fd6883341	FDA-CDC-AR_0067		ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3290650/SRR3290650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3290650/SRR3290650_2.fastq.gz	d95aa65e2a5aa0d1bab62b4c459cdc2a;d650a094b489fd6047734109adb73747	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486186/SAMN04014910.tsv_SAMN04014910	a018a17c8955070ad2150db7dfadbafb	FDA-CDC-AR_0069		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/009/SRR4025859/SRR4025859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/009/SRR4025859/SRR4025859_2.fastq.gz	bc783e06cd663dfd36927a698c92e2b6;a3b1170a903661c6e92658f56b6c715f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486187/SAMN04014918.tsv_SAMN04014918	a72a0d642860effbcf905cb7801b675d	FDA-CDC-AR_0077		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/006/SRR3112326/SRR3112326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/006/SRR3112326/SRR3112326_2.fastq.gz	f543c058bd3310099bef97403d6f0d9c;e18d6c1c8ebe169c5219d0d2065c630b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486188/SAMN04014922.tsv_SAMN04014922	3d945180183b9a84bd46d03b5b0c16bb	FDA-CDC-AR_0081		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/009/SRR3112329/SRR3112329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/009/SRR3112329/SRR3112329_2.fastq.gz	8a07c8291f0787d9c2422e97628b56c3;e76f0c91b4c0fc44300af30268d26938	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486189/SAMN04014925.tsv_SAMN04014925	311e1c16028c00fde76076705b80e533	FDA-CDC-AR_0084		ftp.sra.ebi.ac.uk/vol1/fastq/SRR324/008/SRR3242018/SRR3242018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR324/008/SRR3242018/SRR3242018_2.fastq.gz	1633c2396e0eff0983b5d6ec081bee18;d995545bd09ef93173618f75f6b69b81	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486190/SAMN04014926.tsv_SAMN04014926	708b561da1d80a76c12e087c3cdcfb57	FDA-CDC-AR_0085		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/001/SRR3112331/SRR3112331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/001/SRR3112331/SRR3112331_2.fastq.gz	6190915e3c55bac22be38ce4ee7374b2;817d608bad71a97ff7a7746c1784cf1e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486191/SAMN04014927.tsv_SAMN04014927	83b923ef0d0e4d8eb10f5f54aa2ef596	FDA-CDC-AR_0086		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/002/SRR3112332/SRR3112332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/002/SRR3112332/SRR3112332_2.fastq.gz	827b5ae2fd3da4f3334d30e78d32c105;5137e405debf8274cbf9db7991eb27e0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486192/SAMN04014930.tsv_SAMN04014930	143728b98e7957a012e844b41f531641	FDA-CDC-AR_0089		ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/004/SRR3112334/SRR3112334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR311/004/SRR3112334/SRR3112334_2.fastq.gz	0cf0888f8bf2a40537d63cea804f1ce1;8743d049d7578962eabba4cda5ae8c16	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ486/ERZ486193/SAMN04014945.tsv_SAMN04014945	92c519e15092e1f1d26bc43cf85507bf	FDA-CDC-AR_0104		ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/002/SRR4025862/SRR4025862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR402/002/SRR4025862/SRR4025862_2.fastq.gz	95bc3fb15176422c1506b6bdb92250ba;b3b39e4eae951b9300138b0a00625b8a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794736/SAMEA104188775_Dec-2018.txt	c5808f89f64cf9b86d282cc015520d3d	20160167	Viet Nam	ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060127/ERR2060127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060127/ERR2060127_2.fastq.gz	9e5035c37296eb78d6996c5b1d4b06f4;23a3d10803a0e5f34d78fae1bb2bf531	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794737/SAMEA104188735_Dec-2018.txt	42532d8a2519cbd77c768b7c9036235e	20151484	Viet Nam	ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060087/ERR2060087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060087/ERR2060087_2.fastq.gz	61005fb9bfbe369f47472b638e8ef30b;f8565f8569220212cf82b5692aae0903	PAIRED
